unix_ts,V,I,f,DPF,APF,P,Pt,Q,Qt,S,St
1393283880,120.4,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187923
1393283940,120.8,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187924
1393284000,120.7,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187924
1393284060,120.6,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187924
1393284120,120.5,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187924
1393284180,120.7,0.0,60.0,0.71,0.05,0,20016,0,2078,9,187924
1393284240,120.5,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187924
1393284300,120.8,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187924
1393284360,120.3,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187925
1393284420,120.6,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187925
1393284480,120.4,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187925
1393284540,120.4,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187925
1393284600,120.4,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187925
1393284660,120.8,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187925
1393284720,120.7,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187926
1393284780,120.5,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187926
1393284840,120.1,0.0,60.06,1.0,0.0,0,20016,0,2078,9,187926
1393284900,119.9,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187926
1393284960,120.0,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187926
1393285020,120.2,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187926
1393285080,119.8,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187926
1393285140,120.3,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187927
1393285200,120.2,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187927
1393285260,120.5,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187927
1393285320,120.3,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187927
1393285380,119.8,0.0,60.0,0.71,0.05,0,20016,0,2078,9,187927
1393285440,119.8,0.0,60.0,0.71,0.05,0,20016,0,2078,9,187927
1393285500,120.2,0.0,60.0,1.0,0.0,0,20016,0,2078,10,187927
1393285560,120.4,0.0,60.0,0.71,0.05,0,20016,0,2078,9,187928
1393285620,120.5,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187928
1393285680,120.1,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187928
1393285740,120.7,0.0,60.0,0.71,0.05,0,20016,0,2078,9,187928
1393285800,120.6,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187928
1393285860,120.6,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187928
1393285920,120.3,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187928
1393285980,120.2,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187929
1393286040,120.3,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187929
1393286100,120.6,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187929
1393286160,120.8,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187929
1393286220,120.4,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187929
1393286280,120.3,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187929
1393286340,120.2,0.0,60.06,1.0,0.0,0,20016,0,2078,9,187929
1393286400,120.3,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187930
1393286460,120.4,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187930
1393286520,120.5,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187930
1393286580,120.6,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187930
1393286640,120.4,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187930
1393286700,120.4,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187930
1393286760,120.6,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187931
1393286820,120.9,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187931
1393286880,120.0,0.0,60.0,0.71,0.05,0,20016,0,2078,9,187931
1393286940,120.0,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187931
1393287000,120.2,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187931
1393287060,120.0,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187931
1393287120,120.1,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187931
1393287180,120.5,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187932
1393287240,120.5,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187932
1393287300,119.9,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187932
1393287360,120.0,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187932
1393287420,120.2,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187932
1393287480,120.5,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187932
1393287540,120.3,0.0,60.0,0.71,0.05,0,20016,0,2078,9,187932
1393287600,120.5,0.0,60.0,0.71,0.05,0,20016,0,2078,9,187933
1393287660,120.3,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187933
1393287720,120.5,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187933
1393287780,120.4,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187933
1393287840,120.2,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187933
1393287900,120.4,0.0,60.0,0.71,0.05,0,20016,0,2078,9,187933
1393287960,120.3,0.0,60.0,1.0,0.0,0,20016,0,2078,10,187933
1393288020,120.6,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187934
1393288080,120.6,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187934
1393288140,120.2,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187934
1393288200,120.1,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187934
1393288260,120.1,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187934
1393288320,119.9,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187934
1393288380,119.9,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187934
1393288440,120.0,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187935
1393288500,120.3,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187935
1393288560,119.9,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187935
1393288620,119.5,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187935
1393288680,119.5,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187935
1393288740,119.7,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187935
1393288800,119.7,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187936
1393288860,119.9,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187936
1393288920,119.2,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187936
1393288980,119.4,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187936
1393289040,119.3,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187936
1393289100,118.7,0.0,60.0,0.71,0.05,0,20016,0,2078,9,187936
1393289160,119.3,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187936
1393289220,119.4,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187937
1393289280,119.3,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187937
1393289340,119.6,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187937
1393289400,119.4,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187937
1393289460,119.4,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187937
1393289520,119.3,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187937
1393289580,119.3,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187937
1393289640,119.2,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187938
1393289700,119.5,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187938
1393289760,119.3,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187938
1393289820,119.4,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187938
1393289880,119.5,0.0,60.12,1.0,0.05,0,20016,0,2078,9,187938
1393289940,119.4,0.0,60.0,0.71,0.05,0,20016,0,2078,9,187938
1393290000,119.3,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187938
1393290060,119.4,0.0,60.06,1.0,0.0,0,20016,0,2078,9,187939
1393290120,119.4,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187939
1393290180,119.3,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187939
1393290240,119.5,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187939
1393290300,119.5,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187939
1393290360,119.7,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187939
1393290420,119.4,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187939
1393290480,119.2,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187940
1393290540,118.4,0.0,60.0,0.71,0.05,0,20016,0,2078,9,187940
1393290600,118.8,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187940
1393290660,119.0,0.0,60.0,0.71,0.05,0,20016,0,2078,9,187940
1393290720,118.6,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187940
1393290780,118.4,0.0,60.0,1.0,0.1,0,20016,0,2078,9,187940
1393290840,118.1,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187940
1393290900,118.2,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187941
1393290960,117.9,0.0,60.0,1.0,0.1,0,20016,0,2078,9,187941
1393291020,118.0,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187941
1393291080,118.0,0.0,60.0,1.0,0.1,0,20016,0,2078,9,187941
1393291140,118.2,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187941
1393291200,118.8,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187941
1393291260,118.6,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187942
1393291320,118.8,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187942
1393291380,118.6,0.0,60.0,0.71,0.05,0,20016,0,2078,9,187942
1393291440,118.9,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187942
1393291500,118.8,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187942
1393291560,118.6,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187942
1393291620,118.5,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187942
1393291680,118.7,0.0,60.0,0.71,0.05,0,20016,0,2078,9,187943
1393291740,118.5,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187943
1393291800,118.4,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187943
1393291860,118.4,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187943
1393291920,118.4,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187943
1393291980,118.5,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187943
1393292040,118.1,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187943
1393292100,118.5,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187944
1393292160,119.3,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187944
1393292220,119.1,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187944
1393292280,119.0,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187944
1393292340,119.1,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187944
1393292400,119.0,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187944
1393292460,119.3,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187944
1393292520,118.6,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187945
1393292580,118.9,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187945
1393292640,118.8,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187945
1393292700,118.6,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187945
1393292760,118.8,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187945
1393292820,119.0,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187945
1393292880,118.7,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187945
1393292940,118.5,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187946
1393293000,118.3,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187946
1393293060,118.0,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187946
1393293120,118.6,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187946
1393293180,118.7,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187946
1393293240,118.6,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187946
1393293300,119.0,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187947
1393293360,118.9,0.0,60.06,1.0,0.0,0,20016,0,2078,9,187947
1393293420,118.8,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187947
1393293480,118.5,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187947
1393293540,118.3,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187947
1393293600,118.0,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187947
1393293660,118.4,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187947
1393293720,118.9,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187948
1393293780,118.5,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187948
1393293840,118.4,0.0,59.93,1.0,0.05,0,20016,0,2078,9,187948
1393293900,118.7,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187948
1393293960,118.8,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187948
1393294020,118.4,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187948
1393294080,118.4,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187948
1393294140,118.8,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187949
1393294200,119.0,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187949
1393294260,119.3,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187949
1393294320,118.8,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187949
1393294380,119.1,0.0,60.0,0.71,0.05,0,20016,0,2078,9,187949
1393294440,118.6,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187949
1393294500,118.8,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187949
1393294560,118.4,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187950
1393294620,118.3,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187950
1393294680,118.9,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187950
1393294740,118.8,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187950
1393294800,118.1,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187950
1393294860,118.3,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187950
1393294920,118.3,0.0,60.12,1.0,0.05,0,20016,0,2078,9,187950
1393294980,118.5,0.0,60.06,1.0,0.05,0,20016,0,2078,9,187951
1393295040,118.8,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187951
1393295100,118.4,0.0,60.06,1.0,0.05,0,20016,0,2078,9,187951
1393295160,118.5,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187951
1393295220,118.4,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187951
1393295280,118.6,0.0,60.06,1.0,0.05,0,20016,0,2078,9,187951
1393295340,118.9,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187951
1393295400,119.2,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187952
1393295460,118.9,0.0,60.06,1.0,0.0,0,20016,0,2078,9,187952
1393295520,119.2,0.0,60.06,1.0,0.0,0,20016,0,2078,9,187952
1393295580,119.2,0.0,60.06,1.0,0.05,0,20016,0,2078,9,187952
1393295640,118.9,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187952
1393295700,118.7,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187952
1393295760,119.5,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187953
1393295820,119.5,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187953
1393295880,119.1,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187953
1393295940,119.3,0.0,60.06,1.0,0.0,0,20016,0,2078,9,187953
1393296000,119.1,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187953
1393296060,119.5,0.0,60.06,1.0,0.05,0,20016,0,2078,9,187953
1393296120,119.5,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187953
1393296180,119.7,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187954
1393296240,119.8,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187954
1393296300,120.0,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187954
1393296360,120.9,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187954
1393296420,120.5,0.0,60.0,1.0,0.0,0,20016,0,2078,9,187954
1393296480,119.5,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187954
1393296540,119.6,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187954
1393296600,119.6,0.0,60.0,1.0,0.05,0,20016,0,2078,9,187955
1393296660,119.7,0.0,60.12,1.0,0.05,0,20016,0,2078,9,187955
1393296720,118.6,0.0,60.0,1.0,0.1,0,20016,0,2078,9,187955
1393296780,118.8,0.2,60.0,1.0,0.91,21,20016,0,2078,24,187955
1393296840,118.9,0.2,60.0,1.0,0.89,21,20016,0,2078,24,187955
1393296900,119.0,0.2,60.0,1.0,0.92,21,20017,0,2078,23,187956
1393296960,118.9,0.2,60.0,1.0,0.91,21,20017,0,2078,24,187956
1393297020,118.4,0.2,60.0,1.0,0.92,21,20017,0,2078,23,187957
1393297080,118.3,0.2,60.0,1.0,0.9,21,20018,0,2078,23,187957
1393297140,118.2,0.2,60.12,1.0,0.9,21,20018,0,2078,23,187957
1393297200,118.1,0.2,60.0,1.0,0.9,21,20018,0,2078,23,187958
1393297260,117.8,0.2,60.0,1.0,0.9,21,20019,0,2078,23,187958
1393297320,117.8,0.2,60.0,1.0,0.88,21,20019,0,2078,23,187959
1393297380,118.0,0.2,60.0,1.0,0.9,21,20019,0,2078,23,187959
1393297440,118.2,0.2,60.0,1.0,0.92,21,20020,0,2078,23,187960
1393297500,119.0,0.2,60.0,1.0,0.9,21,20020,0,2078,23,187960
1393297560,118.2,0.1,60.0,1.0,0.92,21,20020,0,2078,23,187960
1393297620,118.1,0.1,60.0,1.0,0.9,21,20021,0,2078,23,187961
1393297680,118.4,0.1,60.0,1.0,0.92,21,20021,0,2078,23,187961
1393297740,118.1,0.1,60.0,1.0,0.92,21,20022,0,2078,23,187961
1393297800,118.3,0.2,60.0,1.0,0.92,21,20022,0,2078,23,187962
1393297860,119.3,0.1,60.0,1.0,0.9,21,20022,0,2078,23,187962
1393297920,119.4,0.2,60.0,1.0,0.9,21,20023,0,2078,23,187963
1393297980,118.8,0.1,60.06,1.0,0.9,21,20023,0,2078,23,187963
1393298040,118.8,0.2,60.0,1.0,0.9,21,20023,0,2078,23,187964
1393298100,118.6,0.1,60.0,1.0,0.88,21,20024,0,2078,23,187964
1393298160,118.8,0.1,60.0,1.0,0.88,21,20024,0,2078,23,187964
1393298220,119.1,0.1,60.06,1.0,0.9,21,20024,0,2078,23,187965
1393298280,118.8,0.2,60.0,1.0,0.9,21,20025,0,2078,23,187965
1393298340,118.8,0.1,60.06,1.0,0.9,21,20025,0,2078,23,187966
1393298400,118.9,0.1,60.0,1.0,0.92,21,20025,0,2078,23,187966
1393298460,119.3,0.1,60.0,1.0,0.9,21,20026,0,2078,23,187966
1393298520,119.0,0.1,60.0,1.0,0.9,21,20026,0,2078,23,187967
1393298580,118.8,0.1,60.0,1.0,0.92,21,20026,0,2078,23,187967
1393298640,119.1,0.1,60.0,1.0,0.9,21,20027,0,2078,23,187968
1393298700,119.1,0.1,60.0,1.0,0.9,21,20027,0,2078,23,187968
1393298760,118.7,0.1,60.0,1.0,0.9,21,20028,0,2078,23,187968
1393298820,118.8,0.1,60.06,1.0,0.9,21,20028,0,2078,23,187969
1393298880,118.8,0.1,60.06,1.0,0.9,21,20028,0,2078,23,187969
1393298940,118.1,0.1,60.0,1.0,0.92,21,20029,0,2078,23,187970
1393299000,117.3,0.1,60.0,1.0,0.9,21,20029,0,2078,23,187970
1393299060,117.8,0.1,60.0,1.0,0.9,21,20029,0,2078,23,187970
1393299120,118.4,0.1,60.0,1.0,0.9,21,20030,0,2078,23,187971
1393299180,118.5,0.1,60.06,1.0,0.9,21,20030,0,2078,23,187971
1393299240,119.3,0.1,60.0,1.0,0.92,21,20030,0,2078,23,187972
1393299300,119.0,0.1,60.0,1.0,0.9,21,20031,0,2078,23,187972
1393299360,119.1,0.2,60.06,1.0,0.92,21,20031,0,2078,23,187972
1393299420,119.3,0.1,60.06,1.0,0.9,21,20031,0,2078,23,187973
1393299480,119.4,0.2,60.12,1.0,0.9,21,20032,0,2078,23,187973
1393299540,119.2,0.2,60.06,1.0,0.91,21,20032,0,2078,24,187974
1393299600,119.3,0.2,60.0,1.0,0.92,21,20032,0,2078,23,187974
1393299660,119.3,0.2,60.06,1.0,0.91,21,20033,0,2078,24,187974
1393299720,119.1,0.2,60.12,1.0,0.92,21,20033,0,2078,23,187975
1393299780,119.4,0.2,60.0,1.0,0.91,21,20033,0,2078,24,187975
1393299840,119.5,0.1,60.06,1.0,0.92,21,20034,0,2078,23,187976
1393299900,119.3,0.1,60.0,1.0,0.9,21,20034,0,2078,23,187976
1393299960,119.1,0.1,60.0,1.0,0.9,21,20035,0,2078,23,187976
1393300020,119.3,0.1,60.0,1.0,0.9,21,20035,0,2078,23,187977
1393300080,119.5,0.2,60.0,1.0,0.92,21,20035,0,2078,23,187977
1393300140,119.2,0.1,60.0,1.0,0.9,21,20036,0,2078,23,187978
1393300200,119.4,0.1,60.12,1.0,0.9,21,20036,0,2078,23,187978
1393300260,119.7,0.1,60.0,1.0,0.9,21,20036,0,2078,23,187978
1393300320,119.7,0.1,60.0,1.0,0.9,21,20037,0,2078,23,187979
1393300380,119.8,0.1,60.0,1.0,0.9,21,20037,0,2078,23,187979
1393300440,119.8,0.1,60.12,1.0,0.9,21,20037,0,2078,23,187980
1393300500,119.8,0.1,60.0,1.0,0.9,21,20038,0,2078,23,187980
1393300560,119.9,0.1,60.0,1.0,0.9,21,20038,0,2078,23,187981
1393300620,119.7,0.1,60.06,1.0,0.9,21,20038,0,2078,23,187981
1393300680,119.1,0.0,60.06,1.0,0.05,0,20039,0,2078,9,187981
1393300740,119.3,0.0,60.0,1.0,0.05,0,20039,0,2078,9,187981
1393300800,119.0,0.0,60.0,1.0,0.05,0,20039,0,2078,9,187982
1393300860,119.0,0.0,60.0,1.0,0.05,0,20039,0,2078,9,187982
1393300920,118.8,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187982
1393300980,120.0,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187982
1393301040,119.5,0.0,60.0,1.0,0.05,0,20039,0,2078,9,187982
1393301100,119.3,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187982
1393301160,119.4,0.0,60.0,1.0,0.05,0,20039,0,2078,9,187982
1393301220,119.3,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187983
1393301280,119.3,0.0,60.0,1.0,0.05,0,20039,0,2078,9,187983
1393301340,119.4,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187983
1393301400,119.6,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187983
1393301460,119.6,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187983
1393301520,119.7,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187983
1393301580,119.5,0.0,60.0,1.0,0.05,0,20039,0,2078,9,187983
1393301640,119.5,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187984
1393301700,119.4,0.0,60.0,0.71,0.05,0,20039,0,2078,9,187984
1393301760,119.5,0.0,60.0,1.0,0.05,0,20039,0,2078,9,187984
1393301820,118.9,0.0,60.0,1.0,0.05,0,20039,0,2078,9,187984
1393301880,119.1,0.0,60.0,1.0,0.05,0,20039,0,2078,9,187984
1393301940,119.6,0.0,60.12,1.0,0.05,0,20039,0,2078,9,187984
1393302000,119.2,0.0,60.0,1.0,0.05,0,20039,0,2078,9,187984
1393302060,119.9,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187985
1393302120,119.8,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187985
1393302180,119.3,0.0,60.0,1.0,0.1,0,20039,0,2078,9,187985
1393302240,119.7,0.0,60.0,1.0,0.05,0,20039,0,2078,9,187985
1393302300,119.7,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187985
1393302360,119.2,0.0,60.06,1.0,0.0,0,20039,0,2078,9,187985
1393302420,119.4,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187986
1393302480,119.8,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187986
1393302540,119.6,0.0,60.12,1.0,0.0,0,20039,0,2078,9,187986
1393302600,119.5,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187986
1393302660,119.4,0.0,60.06,1.0,0.0,0,20039,0,2078,9,187986
1393302720,118.8,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187986
1393302780,119.1,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187986
1393302840,119.5,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187987
1393302900,119.5,0.0,60.06,1.0,0.0,0,20039,0,2078,9,187987
1393302960,119.6,0.0,60.06,1.0,0.0,0,20039,0,2078,9,187987
1393303020,119.8,0.0,60.12,1.0,0.0,0,20039,0,2078,9,187987
1393303080,120.2,0.0,60.0,0.71,0.05,0,20039,0,2078,9,187987
1393303140,120.7,0.0,60.06,1.0,0.0,0,20039,0,2078,9,187987
1393303200,120.8,0.0,60.06,1.0,0.0,0,20039,0,2078,9,187987
1393303260,120.7,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187988
1393303320,119.7,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187988
1393303380,119.9,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187988
1393303440,119.5,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187988
1393303500,119.8,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187988
1393303560,119.7,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187988
1393303620,119.4,0.0,60.12,1.0,0.0,0,20039,0,2078,9,187988
1393303680,120.1,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187989
1393303740,119.8,0.0,60.06,1.0,0.0,0,20039,0,2078,9,187989
1393303800,119.9,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187989
1393303860,120.7,0.0,60.06,1.0,0.0,0,20039,0,2078,9,187989
1393303920,120.6,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187989
1393303980,120.5,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187989
1393304040,120.3,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187989
1393304100,120.0,0.0,60.0,1.0,0.05,0,20039,0,2078,9,187990
1393304160,119.8,0.0,60.06,1.0,0.0,0,20039,0,2078,9,187990
1393304220,119.6,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187990
1393304280,119.4,0.0,60.0,1.0,0.05,0,20039,0,2078,9,187990
1393304340,119.5,0.0,60.0,0.71,0.05,0,20039,0,2078,9,187990
1393304400,119.9,0.0,60.0,1.0,0.05,0,20039,0,2078,9,187990
1393304460,120.2,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187991
1393304520,120.7,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187991
1393304580,120.7,0.0,60.0,1.0,0.05,0,20039,0,2078,9,187991
1393304640,121.0,0.0,60.0,1.0,0.05,0,20039,0,2078,9,187991
1393304700,120.0,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187991
1393304760,118.3,0.0,60.0,1.0,0.0,0,20039,0,2078,9,187991
