proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,'ct_src_ ltm',ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,Label
udp,CON,0.006339,568,320,31,29,0,0,-,537624.25,302886.875,4,4,0,0,0,0,142,80,0,0,2.452955,1.846256,1421942256,1421942256,1.742,1.315,0,0,0,0,0,0,0,0,5,16,4,3,1,1,3,0
tcp,FIN,0.059008,2750,27602,31,29,7,16,-,364425.1563,3660791.75,44,46,255,255,649920687,2813566015,63,600,0,0,78.321158,76.61358,1421933761,1421933761,1.364767,1.300378,0.000625,0.000487,0.000138,0,0,0,0,0,7,12,4,4,1,1,2,0
tcp,FIN,0.060022,3806,53914,31,29,7,26,-,499416.875,7077138.5,64,66,255,255,438462956,438739170,59,817,0,0,61.085975,59.729867,1421938367,1421938368,0.947794,0.914646,0.000719,0.000563,0.000156,0,0,0,0,0,10,3,3,5,1,1,2,0
udp,CON,0.035228,568,312,31,29,0,0,-,96741.23438,53139.55078,4,4,0,0,0,0,142,78,0,0,9.439404,15.928994,1421942176,1421942176,6.685667,11.273,0,0,0,0,0,0,0,0,2,4,3,2,1,1,2,0
udp,CON,0.005026,568,304,31,29,0,0,-,678074,362912.8438,4,4,0,0,0,0,142,76,0,0,1.875249,1.642139,1421950755,1421950755,1.335,1.166667,0,0,0,0,0,0,0,0,9,10,4,7,1,1,3,0
tcp,FIN,0.222462,424,8824,31,29,1,4,-,13341.60449,290890.125,8,12,255,255,496752992,602381678,53,735,0,0,2166.787255,1723.208549,1421933615,1421933615,31.732573,20.17791,0.000636,0.000501,0.000135,0,0,0,0,0,7,16,5,4,1,1,3,0
tcp,FIN,0.00987,2230,13288,31,29,7,11,-,1754812.5,10471327,34,36,255,255,3844801810,3845137675,66,369,0,0,16.725797,16.030494,1421936018,1421936018,0.289515,0.263686,0.000758,0.00063,0.000128,0,0,0,0,0,3,3,4,2,1,1,1,0
tcp,FIN,0.027779,5928,8010,31,29,14,17,ssh,1679830.125,2267036.25,62,58,255,255,3730294554,3730598196,96,138,0,0,70.639807,0,1421940327,1421940327,0.462983,0.474211,0.000767,0.00061,0.000157,0,0,0,0,0,1,1,1,7,1,1,1,0
udp,CON,0.001617,520,304,31,29,0,0,-,1929499.125,1128014.875,4,4,0,0,0,0,130,76,0,0,0.584542,0.269171,1421944555,1421944555,0.417333,0.192333,0,0,0,0,0,0,0,0,13,8,4,6,1,1,4,0
tcp,FIN,0.036344,4014,57846,31,29,7,28,-,870570.125,12551178,68,70,255,255,1638237632,3783903662,59,826,0,0,33.764793,33.37621,1421938867,1421938867,0.537358,0.525721,0.00075,0.00059,0.00016,0,0,0,0,0,7,4,5,4,1,1,2,0
tcp,FIN,0.067792,3182,38534,31,29,7,20,-,368303.0625,4463181.5,52,54,255,255,3113713838,3129776610,61,714,0,0,0,80.623866,1421945452,1421945452,1.322784,1.266302,0.001768,0.000675,0.001093,0,0,0,0,0,8,24,24,8,2,2,3,0
tcp,FIN,0.022135,37892,3276,31,29,19,8,smtp,13441518,1154732.25,54,40,255,255,852722026,853785595,702,82,0,0,22.718251,1.047695,1421931092,1421931092,0.410736,0.552897,0.000696,0.000567,0.000129,0,0,0,0,0,1,1,4,4,1,1,1,0
tcp,FIN,0.745879,3728,5578,31,29,7,7,ssh,38740.86719,57532.12109,32,26,255,255,80776988,81061324,117,215,0,0,1513.91513,44.230035,1421936137,1421936138,24.060614,29.807039,0.00065,0.000524,0.000126,0,0,0,0,0,3,3,4,4,3,1,1,0
tcp,FIN,1.001265,23476,28440,31,29,52,62,-,186707.8125,226217.8281,217,223,255,255,2989991986,840721255,108,128,0,0,338.744679,340.51173,1421934417,1421934418,4.635486,4.506739,0.000725,0.000584,0.000141,0,0,0,0,0,15,21,5,7,1,1,2,0
tcp,FIN,1.121297,1684,10168,31,29,3,5,http,11158.50684,68520.64844,14,18,255,255,1333341711,3482934079,120,565,0,0,9121.255161,7996.871486,1421930681,1421930682,86.223695,65.771588,0.003364,0.003169,0.000195,0,0,0,0,0,1,3,2,2,1,1,1,0
tcp,FIN,1.064035,1684,10168,31,29,3,5,http,11759.01074,72208.14844,14,18,255,255,2523195248,374605043,120,565,1,3924,8794.706442,7701.107005,1421943325,1421943326,81.819462,62.559235,0.00066,0.000525,0.000135,0,0,1,0,0,1,4,2,2,1,1,1,0
tcp,FIN,0.018844,3182,38534,31,29,7,20,-,1324984.125,16056464,52,54,255,255,218915252,2377198522,61,714,0,0,0,19.671406,1421945579,1421945579,0.363176,0.34666,0.000596,0.000467,0.000129,0,0,0,0,0,15,6,4,13,4,4,4,0
tcp,FIN,0.013798,2766,27384,31,29,7,16,-,1567763.375,15532106,44,46,255,255,1123972863,3279333023,63,595,0,0,0,17.386322,1421933555,1421933555,0.31093,0.302,0.000641,0.000506,0.000135,0,0,0,0,0,4,5,1,4,1,1,1,0
tcp,FIN,0.034605,7808,15026,31,29,30,32,-,1790261.5,3446207.25,122,126,255,255,408889047,2555392685,64,119,0,0,17.935155,15.589629,1421937913,1421937913,0.283124,0.27204,0.00075,0.000595,0.000155,0,0,0,0,0,2,6,2,3,1,1,1,0
udp,CON,0.015213,528,304,31,29,0,0,-,208242.9531,119897.4609,4,4,0,0,0,0,132,76,0,0,0.608583,6.661417,1421944331,1421944331,0.434333,4.718333,0,0,0,0,0,0,0,0,4,8,7,5,1,1,5,0
udp,CON,0.001006,130,162,31,29,0,0,dns,516898.625,644135.1875,2,2,0,0,0,0,65,81,0,0,0,0,1421943880,1421943880,0.004,0.011,0,0,0,0,0,0,0,0,4,3,3,2,1,1,1,0
tcp,FIN,11.930902,2934,3738,31,29,11,15,ftp,1929.778687,2460.16626,52,54,255,255,1303520575,3700099776,56,69,0,0,14850.44767,411.889375,1421944948,1421944960,233.932477,225.100937,0.000703,0.000548,0.000155,0,0,0,1,2,15,15,15,21,15,15,15,0
udp,CON,0.001368,146,178,31,29,0,0,dns,426900.5625,520467.8125,2,2,0,0,0,0,73,89,0,0,0,0,1421939376,1421939376,0.008,0.001,0,0,0,0,0,0,0,0,2,3,5,5,1,1,4,0
tcp,FIN,0.037039,2438,18678,31,29,7,13,-,512756.8125,3933583.5,38,40,255,255,3729452909,1596316161,64,467,0,0,0,65.051443,1421951634,1421951634,0.992541,0.93741,0.000614,0.000477,0.000137,0,0,0,0,0,10,9,2,2,1,1,2,0
tcp,FIN,0.018885,2974,33842,31,29,7,18,-,1233995.25,14049669,48,50,255,255,494188971,494490806,62,677,0,0,24.162079,24.096482,1421940168,1421940168,0.395234,0.373265,0.000723,0.000587,0.000136,0,0,0,0,0,7,6,4,7,1,1,1,0
tcp,FIN,0.131294,2974,31400,31,29,7,18,-,177494.7813,1874998.125,48,50,255,255,4093376210,4159658110,62,628,0,0,174.700073,171.428472,1421938989,1421938989,2.786383,2.667939,0.000688,0.000556,0.000132,0,0,0,0,0,6,9,5,3,1,1,2,0
tcp,FIN,0.004122,1036,2262,31,29,4,4,-,1843765.125,4025230.25,12,12,255,255,3947326590,1802242748,86,189,0,0,17.159498,0.394381,1421942414,1421942414,0.343455,0.322364,0.000698,0.000566,0.000132,0,0,0,0,0,12,8,2,1,1,1,1,0
uti,INT,0.000006,200,0,254,0,0,0,-,133333328,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930717,1421930717,0.006,0,0,0,0,0,2,0,0,0,14,14,4,8,4,4,4,1
udp,CON,0.001084,130,162,31,29,0,0,dns,479704.8125,597786,2,2,0,0,0,0,65,81,0,0,0,0,1421942022,1421942022,0.007,0.008,0,0,0,0,0,0,0,0,5,4,3,5,1,1,1,0
tcp,FIN,0.005568,2158,1918,31,29,6,5,-,2972701.25,2619252.75,24,20,255,255,2690898923,541590583,90,96,0,0,14.395247,14.772791,1421932426,1421932426,0.242087,0.254474,0.000731,0.000593,0.000138,0,0,0,0,0,4,10,5,3,1,1,1,0
tcp,FIN,0.58928,4464,3080,31,29,7,7,-,58444.20313,40428.99609,28,30,255,255,4138404594,4208032621,159,103,0,0,1117.990369,27.3176,1421947204,1421947204,21.812704,20.300965,0.00068,0.000548,0.000132,0,0,0,0,0,8,17,6,5,1,1,3,0
udp,INT,0.000003,264,0,60,0,0,0,dns,352000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1421932852,1421932852,0.003,0,0,0,0,0,0,0,0,0,6,6,3,3,3,3,3,0
tcp,FIN,0.01601,2854,29168,31,29,7,17,-,1395128.125,14271581,46,48,255,255,3131678010,3132029500,62,608,0,0,20.202675,19.295197,1421940806,1421940806,0.348156,0.326809,0.000806,0.000639,0.000167,0,0,0,0,0,5,5,3,5,1,1,1,0
tcp,FIN,0.025999,2974,30612,31,29,7,18,-,896342.1875,9231124,48,50,255,255,1906160392,1906469369,62,612,0,0,36.27569,34.01994,1421943885,1421943885,0.54634,0.518429,0.000719,0.000586,0.000133,0,0,0,0,0,10,5,2,4,1,1,1,0
tcp,FIN,1.127756,14296,6606,29,31,26,25,-,100475.6328,46407.20313,108,102,255,255,159058153,2280179819,132,65,0,0,719.878475,19.041816,1421950873,1421950874,10.539775,10.512485,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
tcp,FIN,0.662036,1284,1502,254,252,2,2,http,13969.0293,15890.37402,10,8,255,255,19123187,3946219956,128,188,0,0,4148.013567,123.432203,1421931884,1421931885,73.559556,79.093141,0.164055,0.089571,0.074484,0,1,0,0,0,1,1,1,1,1,1,1,1
tcp,FIN,0.039038,4550,67604,31,29,7,33,-,920539,13680824,78,80,255,255,3028408056,883285571,58,845,0,0,27.342811,27.069941,1421943197,1421943197,0.502312,0.48562,0.000796,0.000666,0.00013,0,0,0,0,0,11,7,1,1,1,1,1,0
tcp,FIN,0.035868,37302,3276,31,29,18,8,smtp,8159919.5,712612.9375,52,40,255,255,696705590,697691904,717,82,0,0,51.72611,1.715465,1421939077,1421939077,0.696451,0.906051,0.000663,0.000527,0.000136,0,0,0,0,0,1,3,4,4,1,1,1,0
tcp,FIN,0.023996,3182,39694,31,29,7,20,-,1040506.813,12988498,52,54,255,255,3340033145,3340363229,61,735,0,0,30.595134,29.444629,1421930967,1421930967,0.463333,0.440868,0.000759,0.000621,0.000138,0,0,0,0,0,4,3,2,5,1,1,1,0
tcp,FIN,0.109016,5174,89926,31,29,7,39,-,375504.5,6527408.5,90,92,255,255,2576912997,2577254466,57,977,0,0,73.972293,72.987532,1421955455,1421955455,1.221202,1.190659,0.000814,0.000655,0.000159,0,0,0,0,0,16,15,4,1,1,1,1,0
tcp,FIN,0.350894,4472,3080,31,29,7,7,-,98331.6875,67895.14844,28,30,255,255,2717198741,570904051,160,103,0,0,723.976132,18.32842,1421938182,1421938182,12.983889,12.081931,0.000651,0.000511,0.00014,0,0,0,0,0,4,10,4,3,1,1,2,0
tcp,FIN,0.03428,2230,14740,31,29,7,11,-,505250.9063,3344457.5,34,36,255,255,3142485695,1018814585,66,409,0,0,63.6879,62.750765,1421949561,1421949561,1.027758,0.965486,0.001154,0.000483,0.000671,0,0,0,0,0,12,3,3,5,1,1,1,0
udp,CON,0.001334,146,178,31,29,0,0,dns,437781.0938,533733.125,2,2,0,0,0,0,73,89,0,0,0,0,1421928450,1421928450,0.011,0.006,0,0,0,0,0,0,0,0,6,1,3,2,2,1,1,0
tcp,FIN,2.143103,7798,16634,31,29,30,32,-,28874.02148,61600.40234,122,126,255,255,4037092733,4056600302,64,132,0,0,1727.668817,1703.649735,1421936519,1421936522,17.70871,17.140481,0.00067,0.000532,0.000138,0,0,0,0,0,6,7,3,11,1,1,1,0
tcp,FIN,0.008125,424,8824,31,29,1,4,ftp-data,365292.3125,7964554,8,12,255,255,401066329,408395904,53,735,0,0,70.898575,40.958461,1421942766,1421942766,1.111571,0.618273,0.001482,0.00132,0.000162,0,0,0,0,0,6,6,5,9,1,1,5,0
tcp,FIN,0.011901,2542,21294,31,29,7,14,-,1666414.625,13973280,40,42,255,255,3441060773,3450914973,64,507,0,0,0,16.880267,1421953627,1421953627,0.296718,0.284075,0.000701,0.000534,0.000167,0,0,0,0,0,2,6,3,2,1,1,1,0
tcp,FIN,0.006287,4088,2456,31,29,7,7,-,4912995,2952123.25,18,18,255,255,3236733487,1090345541,227,136,0,0,17.134283,0.423842,1421955592,1421955592,0.351059,0.334059,0.000764,0.000603,0.000161,0,0,0,0,0,7,9,3,3,1,1,3,0
tcp,FIN,1.008302,1684,10168,31,29,3,5,http,12408.98145,76199.39844,14,18,255,255,765273624,2911645089,120,565,1,3924,8783.156713,7692.393817,1421931650,1421931651,77.536923,59.284588,0.000572,0.00046,0.000112,0,0,1,0,0,1,2,1,3,1,1,1,0
tcp,FIN,0.119742,5174,88436,31,29,7,39,-,341868.3438,5844232,90,92,255,255,3157583726,1039577596,57,961,0,0,88.179517,87.732683,1421946475,1421946475,1.341764,1.324956,0.000632,0.000489,0.000143,0,0,0,0,0,4,3,4,4,1,1,1,0
tcp,FIN,0.017063,2646,25418,31,29,7,15,-,1211041.5,11646721,42,44,255,255,234794170,2384674866,63,578,0,0,25.888567,25.745116,1421945772,1421945772,0.402951,0.382721,0.000746,0.000596,0.00015,0,0,0,0,0,4,6,2,1,1,1,1,0
tcp,FIN,0.020013,2542,21006,31,29,7,14,-,990955.8125,8197071.5,40,42,255,255,3874726877,3875050651,64,500,0,0,39.550281,38.061451,1421933813,1421933813,0.504872,0.473171,0.000735,0.000602,0.000133,0,0,0,0,0,11,8,3,8,1,1,1,0
tcp,FIN,0.010929,3624,5578,31,29,7,7,ssh,2564919,3926434.5,30,26,255,255,1674730949,1675007573,121,215,0,0,25.656286,25.433959,1421936458,1421936458,0.376862,0.40652,0.000655,0.000529,0.000126,0,0,0,0,0,1,1,3,1,1,1,1,0
tcp,FIN,0.083813,3302,40832,31,29,7,21,-,309355.375,3827855,54,56,255,255,1901270282,4056675850,61,729,0,0,85.225579,83.775293,1421946097,1421946097,1.575132,1.513964,0.000689,0.000539,0.00015,0,0,0,0,0,9,6,1,4,1,1,1,0
udp,CON,0.001015,146,178,31,29,0,0,dns,575369.4375,701477.8125,2,2,0,0,0,0,73,89,0,0,0,0,1421940025,1421940025,0.006,0.007,0,0,0,0,0,0,0,0,4,5,4,7,4,4,4,0
tcp,FIN,0.927239,13246,548216,31,29,21,197,-,113791.5859,4719085.5,230,438,255,255,3881990202,1737043291,58,1252,0,0,1208.966139,874.966616,1421952912,1421952913,4.046052,2.120757,0.000588,0.000464,0.000124,0,0,0,0,0,7,6,2,1,1,1,1,0
udp,CON,0.001009,130,162,31,29,0,0,-,515361.75,642220,2,2,0,0,0,0,65,81,0,0,0,0,1421933146,1421933146,0.008,0.009,0,0,0,0,0,0,0,0,6,7,3,5,1,1,1,0
tcp,FIN,0.321924,1540,1644,31,29,4,4,-,35884.24609,38592.96094,16,18,255,255,3059663193,938272039,96,91,0,0,1309.650857,32.74834,1421935262,1421935262,21.439933,18.813883,0.002203,0.002078,0.000125,0,0,0,0,0,9,8,8,11,8,1,6,0
tcp,FIN,0.324047,8928,320,31,29,4,1,ftp-data,204686.3594,6591.63623,14,6,255,255,970829333,3492386793,638,53,0,0,2011.794745,81.057812,1421950377,1421950377,24.926692,64.683801,0.00064,0.00049,0.00015,0,0,0,0,0,3,3,4,7,1,1,4,0
tcp,FIN,0.599899,37462,3276,31,29,18,8,smtp,489975.8125,42607.17188,52,40,255,255,447452026,479042582,720,82,0,0,981.871525,32.328939,1421947996,1421947996,11.756138,15.368103,0.000679,0.000538,0.000141,0,0,0,0,0,2,2,2,3,1,1,1,0
udp,CON,0.001006,146,178,31,29,0,0,dns,580516.9375,707753.5,2,2,0,0,0,0,73,89,0,0,0,0,1421942750,1421942750,0.011,0.004,0,0,0,0,0,0,0,0,3,1,2,5,1,1,1,0
tcp,FIN,0.047895,320,1898,31,29,1,2,ftp-data,44597.55859,277440.25,6,8,255,255,2590362865,892293627,53,237,0,0,662.764474,16.230331,1421946536,1421946536,9.5052,6.771714,0.000631,0.000482,0.000149,0,0,0,0,0,2,4,2,4,1,1,2,0
tcp,FIN,0.810726,2934,3740,31,29,11,15,ftp,28399.23828,36224.32422,52,54,255,255,3488109913,3489122860,56,69,0,0,1563.119373,62.477801,1421937288,1421937289,15.890176,15.286245,0.0007,0.00055,0.00015,0,0,0,1,1,2,1,4,10,1,1,2,0
tcp,FIN,0.028262,38298,3380,31,29,19,8,smtp,10640153,934116.4375,54,42,255,255,1943798568,1944816230,709,80,0,0,27.994701,1.317498,1421949387,1421949387,0.526245,0.676098,0.000665,0.000539,0.000126,0,0,0,0,0,2,1,2,2,1,1,2,0
tcp,FIN,0.046877,4550,71834,31,29,7,33,-,766601.9375,12106065,78,80,255,255,4190094176,2040819585,58,898,0,0,38.631958,38.055072,1421936083,1421936083,0.604831,0.585456,0.000776,0.000616,0.00016,0,0,0,0,0,4,6,3,3,1,1,2,0
tcp,FIN,0.628421,2062,2308,31,29,6,6,-,25167.8418,28159.4668,24,24,255,255,3350425811,3350726538,86,96,0,0,1772.53853,48.315168,1421937248,1421937249,27.303739,27.295869,0.00076,0.000605,0.000155,0,0,0,0,0,5,2,4,1,1,1,1,0
tcp,FIN,0.031217,3302,37226,31,29,7,21,-,830573.125,9369767,54,56,255,255,1228980086,1244107237,61,665,0,0,0,37.503366,1421945595,1421945595,0.582585,0.558345,0.000615,0.000504,0.000111,0,0,0,0,0,6,11,5,3,2,2,2,0
tcp,FIN,0.024949,2854,29168,31,29,7,17,-,895266.375,9158203,46,48,255,255,1341312704,3486999208,62,608,0,0,35.494525,35.653654,1421940635,1421940635,0.547378,0.528804,0.000772,0.000614,0.000158,0,0,0,0,0,19,15,6,6,1,1,5,0
tcp,FIN,0.196931,9400,12298,31,29,26,31,ssh,378284.7813,495239.4375,106,114,255,255,1923302682,1923616178,89,108,0,0,147.969747,142.494804,1421939429,1421939430,1.872686,1.737159,0.000776,0.000621,0.000155,0,0,0,0,0,2,1,1,1,1,1,1,0
tcp,FIN,1.248818,19722,1087890,31,29,2,370,http,126000.7422,6959745.5,370,746,255,255,776514588,2927142057,53,1458,1,524288,180.435719,100.042158,1421950527,1421950528,3.383485,1.675578,0.000638,0.000505,0.000133,0,0,1,0,0,1,1,3,4,1,1,1,0
tcp,FIN,0.03573,3598,45458,31,29,7,24,-,792387.3125,10013994,60,62,255,255,3129800502,3130072638,60,733,0,0,37.257645,34.466106,1421948974,1421948974,0.599441,0.575918,0.000744,0.00059,0.000154,0,0,0,0,0,4,2,3,2,1,1,1,0
tcp,FIN,0.057041,3806,53914,31,29,7,26,-,525516.75,7446994,64,66,255,255,3268488597,3268808443,59,817,0,0,57.293888,56.507818,1421938290,1421938290,0.900111,0.867892,0.000747,0.000593,0.000154,0,0,0,0,0,6,5,2,7,1,1,1,0
tcp,FIN,0.005588,4496,2456,31,29,7,7,-,6080171.5,3321403,18,18,255,255,3833365982,1687050711,250,136,0,0,15.244454,0.369782,1421945005,1421945005,0.309882,0.297,0.000666,0.000535,0.000131,0,0,0,0,0,9,7,7,4,1,1,3,0
tcp,FIN,0.026822,9672,416,29,31,1,0,-,2622623.25,108567.5938,11,8,255,255,230017324,206914236,879,52,0,0,181.49469,8.401369,1421943500,1421943500,2.6822,3.748428,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
udp,CON,0.001051,146,178,31,29,0,0,dns,555661.3125,677450.0625,2,2,0,0,0,0,73,89,0,0,0,0,1421946691,1421946691,0.011,0.001,0,0,0,0,0,0,0,0,3,1,3,4,2,1,1,0
tcp,FIN,0.603665,2934,3742,31,29,11,15,ftp,38140.35938,48676.00391,52,54,255,255,269249048,2419828462,56,69,0,0,1223.031827,48.226488,1421947841,1421947842,11.829745,11.379264,0.000727,0.00056,0.000167,0,0,0,1,1,1,1,3,3,1,1,2,0
tcp,FIN,0.031214,2054,2478,31,29,6,6,-,502594.9688,608701.1875,22,24,255,255,3292452550,3288515517,93,103,0,0,184.154072,169.286864,1421946994,1421946995,1.469905,1.332739,0.000696,0.00056,0.000136,0,0,0,0,0,6,4,1,1,1,1,1,0
tcp,FIN,0.390408,4720,3080,31,29,7,7,-,93276.77344,61023.33984,28,30,255,255,4068202583,1969613384,169,103,0,0,795.151254,20.078369,1421955368,1421955368,14.446889,13.443725,0.000685,0.000536,0.000149,0,0,0,0,0,8,8,4,3,1,1,3,0
udp,INT,0.00001,264,0,60,0,0,0,dns,105600000,0,2,0,0,0,0,0,132,0,0,0,0,0,1421932329,1421932329,0.01,0,0,0,0,0,0,0,0,0,16,16,3,3,3,3,3,0
udp,CON,0.004686,568,304,31,29,0,0,-,727272.75,389244.5625,4,4,0,0,0,0,142,76,0,0,1.690457,1.477853,1421935382,1421935382,1.203333,1.053,0,0,0,0,0,0,0,0,8,5,4,7,2,1,3,0
tcp,FIN,0.771792,7818,15040,31,29,30,32,-,80373.98438,154663.4375,122,126,255,255,3883594263,1735041040,64,119,0,0,427.009327,423.517903,1421945603,1421945604,6.37557,6.170368,0.000625,0.000491,0.000134,0,0,0,0,0,10,20,16,10,2,2,4,0
udp,INT,0.000002,104,0,254,0,0,0,-,208000000,0,2,0,0,0,0,0,52,0,0,0,0,0,1421933146,1421933146,0.002,0,0,0,0,0,2,0,0,0,5,3,1,1,1,1,1,1
tcp,FIN,0.04582,4342,61348,31,29,7,30,-,747970.3125,10566390,74,74,255,255,1504360054,1512771395,59,829,0,0,0,1.023677,1421941848,1421941848,0.622644,0.619685,0.000785,0.000579,0.000206,0,0,0,0,0,2,4,2,3,1,1,1,0
udp,CON,0.001224,146,178,31,29,0,0,dns,477124.1875,581699.3125,2,2,0,0,0,0,73,89,0,0,0,0,1421941268,1421941268,0.004,0.008,0,0,0,0,0,0,0,0,4,3,1,3,2,1,1,0
udp,CON,0.191141,528,304,31,29,0,0,-,16574.15234,9542.694336,4,4,0,0,0,0,132,76,0,0,30.637287,83.914016,1421940636,1421940637,21.670334,59.342668,0,0,0,0,0,0,0,0,3,10,2,2,1,1,2,0
tcp,FIN,0.31069,37462,3172,31,29,18,8,smtp,946074.9375,79539.09375,52,38,255,255,536472237,537573352,720,83,0,0,775.364961,27.725535,1421947781,1421947781,6.085078,8.383271,0.000635,0.000506,0.000129,0,0,0,0,0,1,1,2,2,1,1,1,0
tcp,FIN,1.833982,3728,5474,31,29,7,7,ssh,15755.87988,22883.53906,32,24,255,255,1320908007,3466571891,117,228,0,0,4532.138087,145.877234,1421946565,1421946567,59.16071,79.697953,0.000626,0.000526,0.0001,0,0,0,0,0,2,2,2,1,1,1,1,0
udp,CON,0.000941,146,178,31,29,0,0,dns,620616.375,756641.875,2,2,0,0,0,0,73,89,0,0,0,0,1421937784,1421937784,0.002,0.005,0,0,0,0,0,0,0,0,2,4,6,3,1,1,1,0
udp,CON,0.00135,146,178,31,29,0,0,-,432592.5938,527407.375,2,2,0,0,0,0,73,89,0,0,0,0,1421945338,1421945338,0.011,0.004,0,0,0,0,0,0,0,0,24,26,24,3,1,1,1,0
tcp,FIN,0.011962,2542,21294,31,29,7,14,-,1657916.75,13902023,40,42,255,255,4080222710,4081680184,64,507,0,0,17.808092,17.001313,1421953621,1421953621,0.298513,0.28685,0.000618,0.000481,0.000137,0,0,0,0,0,9,19,1,3,1,1,1,0
tcp,FIN,0.006043,8928,320,31,29,4,1,ftp-data,10976005,353466.8125,14,6,255,255,174445962,2333578719,638,53,0,0,22.688762,2.004922,1421927637,1421927637,0.464846,1.079,0.00152,0.000513,0.001007,0,0,0,0,0,6,3,6,6,1,1,5,0
tcp,FIN,0.017944,2958,32368,31,29,7,18,-,1291573.75,14142220,48,50,255,255,436232328,2586145857,62,647,0,0,20.617275,20.27439,1421935690,1421935690,0.375,0.36075,0.000749,0.000617,0.000132,0,0,0,0,0,7,9,3,1,1,1,1,0
tcp,FIN,4.801706,2934,3742,31,29,11,15,ftp,4794.962402,6119.491699,52,54,255,255,1343031046,1386049785,56,69,0,0,7520.805392,220.824703,1421945388,1421945393,94.144843,90.588664,0.000648,0.000504,0.000144,0,0,0,1,1,5,5,7,5,5,5,5,0
tcp,FIN,0.006367,2158,2464,31,29,6,6,-,2599654.5,2967802.75,24,24,255,255,1010704791,3160581872,90,103,0,0,15.414131,0.372575,1421944331,1421944331,0.261522,0.252652,0.000672,0.000545,0.000127,0,0,0,0,0,13,5,2,3,1,1,1,0
tcp,FIN,0.093397,424,8824,31,29,1,4,ftp-data,31778.32227,692870.25,8,12,255,255,2549361460,2622006270,53,735,0,0,1096.579438,868.178003,1421930447,1421930447,13.252286,8.440637,0.000687,0.000547,0.00014,0,0,0,0,0,3,6,3,7,1,1,3,0
tcp,FIN,0.02787,3926,58386,31,29,7,27,-,1110010.75,16513240,66,68,255,255,928277244,939349723,59,859,0,0,0,21.886576,1421940516,1421940516,0.423677,0.407925,0.000715,0.000535,0.00018,0,0,0,0,0,13,6,4,4,1,1,1,0
udp,CON,0.001053,146,178,31,29,0,0,dns,554605.875,676163.375,2,2,0,0,0,0,73,89,0,0,0,0,1421940034,1421940034,0.006,0.008,0,0,0,0,0,0,0,0,1,1,4,3,1,1,1,0
tcp,FIN,0.030857,2230,12896,31,29,7,11,-,561298.875,3250607.5,34,36,255,255,3194819116,1109211576,66,358,0,0,60.961133,59.7541,1421931096,1421931096,0.924939,0.866486,0.000659,0.000525,0.000134,0,0,0,0,0,9,5,2,2,1,1,1,0
tcp,FIN,0.262804,424,8824,31,29,1,4,-,11293.58789,246236.7344,8,12,255,255,497207509,3537209766,53,735,0,0,2371.003437,1882.233874,1421932621,1421932621,37.482714,23.839819,0.000683,0.000561,0.000122,0,0,0,0,0,7,12,4,4,1,1,2,0
tcp,FIN,0.352743,3728,5474,31,29,7,7,ssh,81918,118976.1406,32,24,255,255,1149910314,1150217000,117,228,0,0,684.899734,19.962443,1421931572,1421931572,11.378806,15.304348,0.00074,0.000609,0.000131,0,0,0,0,0,1,2,4,3,1,1,1,0
udp,CON,0.224307,568,304,31,29,0,0,-,15193.46289,8131.712402,4,4,0,0,0,0,142,76,0,0,98.959359,51.355043,1421935040,1421935041,69.984336,36.32,0,0,0,0,0,0,0,0,11,16,6,3,1,1,3,0
tcp,FIN,0.043474,2542,22592,31,29,7,14,-,456180.7188,4058517.75,40,42,255,255,1462888632,3633400095,64,538,0,0,71.513473,69.978128,1421951376,1421951376,1.105897,1.07365,0.000655,0.000524,0.000131,0,0,0,0,0,4,8,7,9,1,1,6,0
udp,CON,0.001054,146,178,31,29,0,0,dns,554079.6875,675521.8125,2,2,0,0,0,0,73,89,0,0,0,0,1421948430,1421948430,0.01,0.008,0,0,0,0,0,0,0,0,3,3,3,2,1,1,1,0
udp,CON,0.00107,146,178,31,29,0,0,dns,545794.375,665420.5625,2,2,0,0,0,0,73,89,0,0,0,0,1421928807,1421928807,0.007,0.008,0,0,0,0,0,0,0,0,4,2,3,6,3,1,2,0
tcp,FIN,0.020921,2766,27852,31,29,7,16,-,1033985,10419005,44,46,255,255,3101156554,992692728,63,605,0,0,0,27.18885,1421953100,1421953100,0.47893,0.451178,0.000765,0.000615,0.00015,0,0,0,0,0,8,7,3,2,1,1,1,0
tcp,FIN,0.019074,1540,1644,31,29,4,4,-,605641.1875,651357.875,16,18,255,255,3017389259,3027572901,96,91,0,0,76.03735,2.134826,1421948444,1421948444,1.2496,1.094529,0.000583,0.000463,0.00012,0,0,0,0,0,7,12,8,8,6,1,6,0
